,committee_id,no_of_members,no_of_posts,no_of_events,followers,tags,weekly_post_rate,weekly_event_rate,predicted_score
2765,2766.0,11,18,5,11,science,4.5,1.25,13.620669857954677
2766,2767.0,10,12,19,40,"sports, science",3.0,4.75,21.963037197241032
2767,2768.0,10,12,5,49,"sports, literature",3.0,1.25,25.114611875765085
2768,2769.0,11,13,9,48,"sports, science, literature",3.25,2.25,25.066554682292416
2769,2770.0,10,11,6,42,sports,2.75,1.5,22.36126935499415
2770,2771.0,13,30,5,27,"sports, literature",7.5,1.25,22.84888253613527
2771,2772.0,13,27,9,48,"sports, literature",6.75,2.25,29.296203473601373
2772,2773.0,15,23,9,17,"sports, science, literature",5.75,2.25,17.232308497676293
2773,2774.0,14,18,15,18,science,4.5,3.75,16.071894607917827
2774,2775.0,11,17,17,36,literature,4.25,4.25,22.072926194158146
2775,2776.0,15,23,17,11,sports,5.75,4.25,15.13125871199359
2776,2777.0,11,13,7,15,"sports, literature",3.25,1.75,13.510780861037563
2777,2778.0,13,28,14,21,science,7.0,3.5,20.143597208837008
2778,2779.0,11,18,13,30,"science, literature",4.5,3.25,20.27399417928323
2779,2780.0,12,11,11,29,"sports, science, literature",2.75,2.75,17.8089948193483
2780,2781.0,15,23,17,38,"sports, literature",5.75,4.25,24.585982747565744
2781,2782.0,10,18,6,33,"sports, literature",4.5,1.5,21.324519072124577
2782,2783.0,13,26,14,48,"science, literature",6.5,3.5,28.99408570279359
2783,2784.0,15,28,20,45,"sports, science",7.0,5.0,28.547796351567808
2784,2785.0,11,24,15,10,science,6.0,3.75,15.083201518520923
2785,2786.0,15,14,8,32,"sports, science, literature",3.5,2.0,19.765873024612997
2786,2787.0,14,29,11,21,sports,7.25,2.75,20.445714979644787
2787,2788.0,14,27,7,39,"sports, science, literature",6.75,1.75,26.144628795077324
2788,2789.0,10,21,5,34,"science, literature",5.25,1.25,22.581047348828378
2789,2790.0,10,23,7,11,"science, literature",5.75,1.75,15.13125871199359
2790,2791.0,12,18,18,35,"sports, literature",4.5,4.5,22.024869000685477
2791,2792.0,15,11,16,50,"science, literature",2.75,4.0,25.16266906923775
2792,2793.0,11,21,13,35,"sports, literature",5.25,3.25,22.931222313108826
2793,2794.0,15,29,11,15,literature,7.25,2.75,18.344665193962086
2794,2795.0,10,25,9,21,"sports, science",6.25,2.25,19.23724389641366
2795,2796.0,14,27,19,24,"sports, literature",6.75,4.75,20.892004330870574
2796,2797.0,14,22,17,12,science,5.5,4.25,15.179315905466257
2797,2798.0,12,23,20,33,science,5.75,5.0,22.83510792616349
2798,2799.0,13,26,13,25,science,6.5,3.25,20.94006152434324
2799,2800.0,11,16,5,16,science,4.0,1.25,14.76730913774136
2800,2801.0,14,13,9,38,"sports, literature",3.25,2.25,21.564805039487915
2801,2802.0,14,11,14,29,science,2.75,3.5,17.8089948193483
2802,2803.0,11,22,11,21,sports,5.5,2.75,18.33089058399031
2803,2804.0,13,24,13,49,sports,6.0,3.25,28.740025125458477
2804,2805.0,10,29,5,19,sports,7.25,1.25,19.745365051083887
2805,2806.0,15,18,16,12,"science, literature",4.5,4.0,13.970844822235126
2806,2807.0,13,24,13,46,"sports, science",6.0,3.25,27.689500232617124
2807,2808.0,13,20,20,38,"science, literature",5.0,5.0,23.679629435142395
2808,2809.0,14,29,19,11,literature,7.25,4.75,16.943965336840286
2809,2810.0,10,29,15,28,science,7.25,3.75,22.89693972960794
2810,2811.0,14,23,19,48,"sports, science",5.75,4.75,28.087732390370242
2811,2812.0,14,24,12,10,sports,6.0,3.0,15.083201518520923
2812,2813.0,11,26,17,19,literature,6.5,4.25,18.83901173866054
2813,2814.0,15,15,16,45,science,3.75,4.0,24.620265331066634
2814,2815.0,14,12,17,30,sports,3.0,4.25,18.46128755443653
2815,2816.0,10,23,10,12,science,5.75,2.5,15.48143367627404
2816,2817.0,10,18,14,39,science,4.5,3.5,23.425568857807278
2817,2818.0,13,26,19,30,science,6.5,4.75,22.69093634574549
2818,2819.0,14,20,10,40,"sports, science",5.0,2.5,24.379979363703296
2819,2820.0,11,20,16,47,science,5.0,4.0,26.831204113666445
2820,2821.0,10,21,11,45,science,5.25,2.75,26.432971955913327
2821,2822.0,15,10,10,44,"science, literature",2.5,2.5,22.759501512747267
2822,2823.0,15,29,20,32,"science, literature",7.25,5.0,24.29763958672974
2823,2824.0,10,20,10,15,sports,5.0,2.5,15.625605256692042
2824,2825.0,10,17,10,32,sports,4.25,2.5,20.672226337036346
2825,2826.0,10,19,8,21,"sports, science, literature",4.75,2.0,17.42453727156696
2826,2827.0,11,17,9,19,literature,4.25,2.25,16.119951801390492
2827,2828.0,12,20,11,37,sports,5.0,2.75,23.329454470861943
2828,2829.0,15,15,15,26,science,3.75,3.75,17.96694100973808
2829,2830.0,10,18,12,33,sports,4.5,3.0,21.324519072124577
2830,2831.0,10,12,8,45,literature,3.0,2.0,23.713912018643285
2831,2832.0,11,24,17,39,science,6.0,4.25,25.238275482653975
2832,2833.0,12,19,9,38,"sports, science, literature",4.75,2.25,23.377511664334612
2833,2834.0,10,20,11,14,"sports, science, literature",5.0,2.75,15.275430292411592
2834,2835.0,12,28,17,27,"science, literature",7.0,4.25,22.244646994519705
2835,2836.0,13,24,16,33,"sports, science",6.0,4.0,23.137225696971274
2836,2837.0,12,20,8,45,"sports, literature",5.0,2.0,26.130854185105544
2837,2838.0,11,20,19,19,sports,5.0,4.75,17.02630511381384
2838,2839.0,10,18,5,44,"science, literature",4.5,1.25,25.17644367920953
2839,2840.0,11,19,20,47,"sports, literature",4.75,5.0,26.529086342858662
2840,2841.0,11,16,8,24,science,4.0,2.0,17.56870885198496
2841,2842.0,14,15,20,50,science,3.75,5.0,26.371140152468882
2842,2843.0,14,14,10,43,"sports, science, literature",3.5,2.5,23.61779763169795
2843,2844.0,11,12,12,49,science,3.0,3.0,25.114611875765085
2844,2845.0,14,29,8,21,"sports, science, literature",7.25,2.0,20.445714979644787
2845,2846.0,15,13,20,46,science,3.25,5.0,24.366204753731516
2846,2847.0,15,24,8,27,literature,6.0,2.0,21.036175911288574
2847,2848.0,10,27,14,21,science,6.75,3.5,19.841479438029225
2848,2849.0,14,19,18,37,science,4.75,4.5,23.02733670005416
2849,2850.0,11,16,13,30,"sports, science",4.0,3.25,19.669758637667663
2850,2851.0,10,15,14,37,"science, literature",3.75,3.5,21.818865616823032
2851,2852.0,15,13,17,12,"sports, science",3.25,4.25,12.460255968196213
2852,2853.0,11,29,20,47,"science, literature",7.25,5.0,29.55026405093649
2853,2854.0,13,19,17,18,literature,4.75,4.25,16.37401237872561
2854,2855.0,12,20,20,48,"science, literature",5.0,5.0,27.181379077946893
2855,2856.0,11,16,10,20,"sports, literature",4.0,2.5,16.16800899486316
2856,2857.0,13,14,8,42,science,3.5,2.0,23.2676226674175
2857,2858.0,12,10,11,26,literature,2.5,2.75,16.456352155699165
2858,2859.0,15,11,15,20,literature,2.75,3.75,14.657420140824248
2859,2860.0,15,10,18,17,"sports, science",2.5,4.5,13.304777477175115
2860,2861.0,12,21,17,39,"science, literature",5.25,4.25,24.331922170230627
2861,2862.0,13,22,11,33,literature,5.5,2.75,22.53299015535571
2862,2863.0,15,30,12,29,"sports, science",7.5,3.0,23.54923246469617
2863,2864.0,14,16,9,14,"sports, science",4.0,2.25,14.06695920918046
2864,2865.0,11,15,11,23,"sports, literature",3.75,2.75,16.916416116896727
2865,2866.0,10,29,17,20,science,7.25,4.25,20.09554001536434
2866,2867.0,10,28,15,16,science,7.0,3.75,18.392722387434755
2867,2868.0,10,12,20,15,literature,3.0,5.0,13.20866309022978
2868,2869.0,14,25,18,13,sports,6.25,4.5,16.435844182170058
2869,2870.0,13,30,11,15,"sports, science, literature",7.5,2.75,18.64678296476987
2870,2871.0,14,29,16,12,sports,7.25,4.0,17.294140301120738
2871,2872.0,11,12,11,20,"sports, science, literature",3.0,2.75,14.959537911632031
2872,2873.0,15,26,18,33,sports,6.5,4.5,23.74146123858684
2873,2874.0,10,10,5,38,literature,2.5,1.25,20.658451727064566
2874,2875.0,11,16,6,15,literature,4.0,1.5,14.417134173460912
2875,2876.0,14,29,15,30,"sports, science, literature",7.25,3.75,23.59728965816884
2876,2877.0,10,30,17,11,science,7.5,4.25,17.24608310764807
2877,2878.0,12,29,8,25,"sports, science",7.25,2.0,21.846414836766588
2878,2879.0,11,16,9,26,sports,4.0,2.25,18.269058780545862
2879,2880.0,15,13,15,50,literature,3.25,3.75,25.766904610853317
2880,2881.0,13,19,20,40,"sports, science",4.75,5.0,24.077861592895513
2881,2882.0,10,10,6,16,"sports, science, literature",2.5,1.5,12.954602512894665
2882,2883.0,14,14,13,44,"sports, science",3.5,3.25,23.9679725959784
2883,2884.0,12,12,15,10,sports,3.0,3.75,11.45778826882753
2884,2885.0,15,11,10,14,sports,2.75,2.5,12.556370355141548
2885,2886.0,13,29,5,29,sports,7.25,1.25,23.24711469388839
2886,2887.0,12,26,9,23,"sports, science, literature",6.5,2.25,20.23971159578234
2887,2888.0,10,30,9,33,science,7.5,2.25,24.949932321817972
2888,2889.0,14,18,19,30,"science, literature",4.5,4.75,20.27399417928323
2889,2890.0,15,29,8,44,science,7.25,2.0,28.499739158095142
2890,2891.0,15,17,7,31,science,4.25,1.75,20.322051372755894
2891,2892.0,10,30,19,17,"sports, literature",7.5,4.75,19.347132893330773
2892,2893.0,12,22,7,38,literature,5.5,1.75,24.28386497675796
2893,2894.0,15,13,9,10,"science, literature",3.25,2.25,11.759906039635313
2894,2895.0,11,10,7,28,"science, literature",2.5,1.75,17.156702084260065
2895,2896.0,12,18,15,37,science,4.5,3.75,22.725218929246378
2896,2897.0,10,10,12,45,"science, literature",2.5,3.0,23.10967647702772
2897,2898.0,11,18,20,40,"sports, literature",4.5,5.0,23.77574382208773
2898,2899.0,11,29,9,33,science,7.25,2.25,24.64781455101019
2899,2900.0,10,12,8,19,science,3.0,2.0,14.609362947351581
2900,2901.0,10,17,9,46,"sports, science",4.25,2.25,25.574675836962644
2901,2902.0,13,28,7,14,"sports, literature",7.0,1.75,17.692372458873855
2902,2903.0,11,29,13,47,sports,7.25,3.25,29.55026405093649
2903,2904.0,11,29,14,24,sports,7.25,3.5,21.49623987248614
2904,2905.0,10,21,16,23,science,5.25,4.0,18.729122741743424
2905,2906.0,11,29,5,40,"sports, literature",7.25,1.25,27.09903930097334
2906,2907.0,15,24,10,25,sports,6.0,2.5,20.335825982727673
2907,2908.0,13,13,17,36,"sports, science, literature",3.25,4.25,20.864455110927015
2908,2909.0,10,21,19,29,"science, literature",5.25,4.75,20.830172527426125
2909,2910.0,12,16,10,14,sports,4.0,2.5,14.06695920918046
2910,2911.0,10,25,6,46,"science, literature",6.25,1.5,27.991618003424907
2911,2912.0,10,25,10,12,science,6.25,2.5,16.085669217889606
2912,2913.0,15,13,20,26,"science, literature",3.25,5.0,17.362705468122513
2913,2914.0,15,26,20,47,science,6.5,5.0,28.643910738513142
2914,2915.0,13,27,15,49,"sports, science",6.75,3.75,29.646378437881825
2915,2916.0,15,22,13,48,"sports, literature",5.5,3.25,27.78561461956246
2916,2917.0,11,14,19,17,sports,3.5,4.75,14.513248560406247
2917,2918.0,11,15,9,18,"sports, science",3.75,2.25,15.16554129549448
2918,2919.0,15,26,9,16,science,6.5,2.25,17.78848684581919
2919,2920.0,13,21,20,30,"science, literature",5.25,5.0,21.180347491706577
2920,2921.0,12,24,11,25,sports,6.0,2.75,20.335825982727673
2921,2922.0,10,14,19,48,science,3.5,4.75,25.3686724531002
2922,2923.0,11,20,13,26,"sports, literature",5.0,3.25,19.477529863776994
2923,2924.0,10,15,5,34,sports,3.75,1.25,20.76834072398168
2924,2925.0,15,29,8,14,literature,7.25,2.0,17.994490229681638
2925,2926.0,12,20,17,43,"science, literature",5.0,4.25,25.430504256544644
2926,2927.0,15,25,19,27,"sports, science",6.25,4.75,21.338293682096356
2927,2928.0,15,27,19,12,science,6.75,4.75,16.689904759505172
2928,2929.0,10,28,5,36,sports,7.0,1.25,25.396221673043758
2929,2930.0,10,21,6,15,science,5.25,1.5,15.927723027499825
2930,2931.0,10,23,12,44,sports,5.75,3.0,26.687032533248445
2931,2932.0,12,11,12,17,literature,2.75,3.0,13.606895247982898
2932,2933.0,15,22,13,40,"science, literature",5.5,3.25,24.98421490531886
2933,2934.0,15,27,6,26,literature,6.75,1.5,21.592354259431474
2934,2935.0,14,24,16,39,"sports, science, literature",6.0,4.0,25.238275482653975
2935,2936.0,12,30,19,29,"sports, science",7.5,4.75,23.54923246469617
2936,2937.0,11,18,11,15,science,4.5,2.75,15.021369715076476
2937,2938.0,12,11,16,16,"science, literature",2.75,4.0,13.256720283702448
2938,2939.0,12,29,13,41,literature,7.25,3.25,27.44921426525379
2939,2940.0,12,25,14,14,"sports, science, literature",6.25,3.5,16.786019146450506
2940,2941.0,15,22,20,33,science,5.5,5.0,22.53299015535571
2941,2942.0,13,15,5,17,"science, literature",3.75,1.25,14.81536633121403
2942,2943.0,13,15,19,13,"sports, literature",3.75,4.75,13.414666474092229
2943,2944.0,13,29,12,44,"sports, literature",7.25,3.0,28.499739158095142
2944,2945.0,12,10,6,31,"sports, science, literature",2.5,1.5,18.207226977101413
2945,2946.0,13,13,11,10,science,3.25,2.75,11.759906039635313
2946,2947.0,13,19,18,43,"sports, literature",4.75,4.5,25.12838648573686
2947,2948.0,11,13,7,32,science,3.25,1.75,19.463755253805214
2948,2949.0,10,27,17,26,science,6.75,4.25,21.592354259431474
2949,2950.0,10,26,9,46,literature,6.5,2.25,28.29373577423269
2950,2951.0,10,18,6,40,"science, literature",4.5,1.5,23.77574382208773
2951,2952.0,13,11,16,50,literature,2.75,4.0,25.16266906923775
2952,2953.0,15,23,12,28,"science, literature",5.75,3.0,21.084233104761243
2953,2954.0,11,24,15,20,"sports, science, literature",6.0,3.75,18.584951161325424
2954,2955.0,10,24,16,20,"sports, science, literature",6.0,4.0,18.584951161325424
2955,2956.0,11,15,9,30,"sports, science, literature",3.75,2.25,19.36764086685988
2956,2957.0,14,30,15,35,"sports, science, literature",7.5,3.75,25.650282250378872
2957,2958.0,11,12,15,27,"sports, literature",3.0,3.75,17.41076266159518
2958,2959.0,10,21,18,11,sports,5.25,4.5,14.527023170378024
2959,2960.0,14,29,9,44,sports,7.25,2.25,28.499739158095142
2960,2961.0,13,25,14,35,literature,6.25,3.5,24.139693396339958
2961,2962.0,13,21,15,17,science,5.25,3.75,16.628072956060727
2962,2963.0,14,30,6,41,sports,7.5,1.5,27.751332036061573
2963,2964.0,15,11,5,47,sports,2.75,1.25,24.112144176396402
2964,2965.0,11,14,11,36,science,3.5,2.75,21.166572881734798
2965,2966.0,14,28,15,29,"sports, science",7.0,3.75,22.944996923080605
2966,2967.0,13,16,5,18,"science, literature",4.0,1.25,15.46765906630226
2967,2968.0,15,30,20,33,science,7.5,5.0,24.949932321817972
2968,2969.0,14,14,17,46,science,3.5,4.25,24.6683225245393
2969,2970.0,14,13,13,48,sports,3.25,3.25,25.066554682292416
2970,2971.0,10,18,15,28,"sports, science, literature",4.5,3.75,19.573644250722328
2971,2972.0,13,21,12,28,science,5.25,3.0,20.479997563145677
2972,2973.0,13,26,17,14,"science, literature",6.5,4.25,17.08813691725829
2973,2974.0,14,11,17,38,"sports, literature",2.75,4.25,20.96056949787235
2974,2975.0,11,15,5,20,science,3.75,1.25,15.86589122405538
2975,2976.0,13,11,17,23,literature,2.75,4.25,15.707945033665597
2976,2977.0,14,19,14,30,"sports, science",4.75,3.5,20.57611195009101
2977,2978.0,11,26,15,39,"science, literature",6.5,3.75,25.84251102426954
2978,2979.0,13,28,15,17,"sports, science",7.0,3.75,18.742897351715207
2979,2980.0,12,16,13,28,literature,4.0,3.25,18.969408709106762
2980,2981.0,12,11,7,16,"sports, science, literature",2.75,1.75,13.256720283702448
2981,2982.0,10,21,15,40,science,5.25,3.75,24.68209713451108
2982,2983.0,13,28,14,16,science,7.0,3.5,18.392722387434755
2983,2984.0,15,20,5,10,"sports, science",5.0,1.25,13.874730435289791
2984,2985.0,14,24,12,43,science,6.0,3.0,26.638975339775776
2985,2986.0,11,17,18,14,"sports, literature",4.25,4.5,14.369076979988243
2986,2987.0,10,20,11,21,"sports, science",5.0,2.75,17.726655042374745
2987,2988.0,14,18,13,42,"sports, science, literature",4.5,3.25,24.47609375064863
2988,2989.0,13,26,15,24,"sports, science",6.5,3.75,20.58988656006279
2989,2990.0,10,21,10,50,literature,5.25,2.5,28.183846777315576
2990,2991.0,13,10,14,43,sports,2.5,3.5,22.40932654846682
2991,2992.0,12,24,10,25,sports,6.0,2.5,20.335825982727673
2992,2993.0,15,16,9,47,"sports, science",4.0,2.25,25.622733030435313
2993,2994.0,12,11,19,41,"sports, literature",2.75,4.75,22.0110943907137
2994,2995.0,12,17,19,31,"sports, science, literature",4.25,4.75,20.322051372755894
2995,2996.0,13,28,7,46,"sports, science, literature",7.0,1.75,28.897971315848256
2996,2997.0,15,23,6,11,"sports, literature",5.75,1.5,15.13125871199359
2997,2998.0,15,25,13,24,science,6.25,3.25,20.287768789255004
2998,2999.0,15,23,6,18,science,5.75,1.5,17.58248346195674
2999,3000.0,10,11,18,27,science,2.75,4.5,17.108644890787396
3000,3001.0,14,14,15,21,"sports, science, literature",3.5,3.75,15.913948417528047
3001,3002.0,11,27,20,48,"sports, science, literature",6.75,5.0,29.296203473601373
3002,3003.0,14,18,20,22,science,4.5,5.0,17.472594465039627
3003,3004.0,11,13,7,27,science,3.25,1.75,17.71288043240296
3004,3005.0,10,25,13,33,"sports, literature",6.25,3.25,23.439343467779057
3005,3006.0,14,11,15,26,literature,2.75,3.75,16.758469926506947
3006,3007.0,11,14,6,18,science,3.5,1.5,14.863423524686697
3007,3008.0,10,11,17,41,science,2.75,4.25,22.0110943907137
3008,3009.0,10,11,10,29,"sports, science, literature",2.75,2.5,17.8089948193483
3009,3010.0,10,14,7,41,"science, literature",3.5,1.75,22.91744770313705
3010,3011.0,11,14,15,27,science,3.5,3.75,18.014998203210745
3011,3012.0,12,18,13,45,"sports, literature",4.5,3.25,25.52661864348998
3012,3013.0,10,18,7,36,"sports, literature",4.5,1.75,22.37504396496593
3013,3014.0,12,21,20,47,science,5.25,5.0,27.133321884474228
3014,3015.0,13,21,11,40,"sports, science, literature",5.25,2.75,24.68209713451108
3015,3016.0,14,24,10,31,science,6.0,2.5,22.436875768410374
3016,3017.0,11,10,7,47,literature,2.5,1.75,23.81002640558862
3017,3018.0,13,26,15,25,science,6.5,3.75,20.94006152434324
3018,3019.0,12,22,19,43,"sports, science, literature",5.5,4.75,26.03473979816021
3019,3020.0,13,21,20,17,sports,5.25,5.0,16.628072956060727
3020,3021.0,13,10,9,20,"sports, science, literature",2.5,2.25,14.355302370016465
3021,3022.0,10,20,9,37,"sports, literature",5.0,2.25,23.329454470861943
3022,3023.0,14,24,14,20,science,6.0,3.5,18.584951161325424
3023,3024.0,14,11,20,11,"sports, science, literature",2.75,5.0,11.505845462300197
3024,3025.0,14,24,14,48,science,6.0,3.5,28.389850161178025
3025,3026.0,15,28,19,48,literature,7.0,4.75,29.598321244409156
3026,3027.0,13,13,16,43,literature,3.25,4.0,23.315679860890167
3027,3028.0,12,19,16,32,science,4.75,4.0,21.27646187865191
3028,3029.0,15,13,12,23,literature,3.25,3.0,16.31218057528116
3029,3030.0,13,15,17,32,science,3.75,4.25,20.06799079542078
3030,3031.0,12,26,16,35,science,6.5,4.0,24.44181116714774
3031,3032.0,14,13,11,18,literature,3.25,2.75,14.561305753878914
3032,3033.0,13,25,8,34,"sports, science, literature",6.25,2.0,23.78951843205951
3033,3034.0,14,14,10,31,science,3.5,2.5,19.415698060332545
3034,3035.0,15,13,5,32,science,3.25,1.25,19.463755253805214
3035,3036.0,12,23,6,33,"sports, literature",5.75,1.5,22.83510792616349
3036,3037.0,14,24,13,24,science,6.0,3.25,19.985651018447225
3037,3038.0,13,13,6,46,science,3.25,1.5,24.366204753731516
3038,3039.0,11,30,9,10,"sports, science, literature",7.5,2.25,16.89590814336762
3039,3040.0,13,22,9,28,science,5.5,2.25,20.78211533395346
3040,3041.0,12,12,16,14,"sports, science, literature",3.0,4.0,12.85848812594933
3041,3042.0,10,24,16,16,science,6.0,4.0,17.184251304203624
3042,3043.0,11,14,9,12,"sports, literature",3.5,2.25,12.762373739003996
3043,3044.0,15,25,16,31,literature,6.25,4.0,22.738993539218157
3044,3045.0,12,23,7,45,literature,5.75,1.75,27.037207497528893
3045,3046.0,14,20,13,41,"sports, literature",5.0,3.25,24.730154327983744
3046,3047.0,12,29,17,31,"sports, science, literature",7.25,4.25,23.94746462244929
3047,3048.0,13,21,5,29,sports,5.25,1.25,20.830172527426125
3048,3049.0,12,15,8,46,literature,3.75,2.0,24.970440295347082
3049,3050.0,15,25,16,30,"sports, literature",6.25,4.0,22.38881857493771
3050,3051.0,13,24,10,44,"sports, literature",6.0,2.5,26.989150304056228
3051,3052.0,10,18,18,30,"sports, science",4.5,4.5,20.27399417928323
3052,3053.0,14,19,7,48,"science, literature",4.75,1.75,26.87926130713911
3053,3054.0,12,14,11,31,science,3.5,2.75,19.415698060332545
3054,3055.0,15,22,10,22,science,5.5,2.5,18.68106554827076
3055,3056.0,13,21,14,27,science,5.25,3.5,20.129822598865225
3056,3057.0,11,27,16,28,science,6.75,4.0,22.292704187992374
3057,3058.0,14,30,10,22,literature,7.5,2.5,21.098007714733022
